cntry,essround,variable,ess_id,party,partyfacts_id,partyfacts_name,original_partyfacts_data
GB,2,prtvtgb,1,Conservative,1567,Con,1
GB,2,prtvtgb,2,Labour,1516,Lab,1
GB,2,prtvtgb,3,Liberal Democrat,1388,LD,1
GB,2,prtvtgb,4,Scottish National Party,986,SNP,1
GB,2,prtvtgb,5,Plaid Cymru,1002,Plaid,1
GB,2,prtvtgb,6,Green Party,1794,GP,1
GB,2,prtvtgb,7,Other,NA,NA,1
GB,2,prtvtgb,8,Ulster Unionist Party (nir),1763,UUP,1
GB,2,prtvtgb,9,Democratic Unionist Party (nir),667,DUP,1
GB,2,prtvtgb,10,Sinn Fein (nir),1257,SF,1
GB,2,prtvtgb,11,Social Democratic and Labour Party (nir),266,SDLP,1
GB,2,prtvtgb,19,Other (nir),NA,NA,1
GB,2,prtvtgb,20,Not applicable,NA,NA,1
GB,2,prtvtgb,21,Refusal,NA,NA,1
GB,2,prtvtgb,22,Don't know,NA,NA,1
GB,4,prtvtgb,1,Conservative,1567,Con,1
GB,4,prtvtgb,2,Labour,1516,Lab,1
GB,4,prtvtgb,3,Liberal Democrat,1388,LD,1
GB,4,prtvtgb,4,Scottish National Party,986,SNP,1
GB,4,prtvtgb,5,Plaid Cymru,1002,Plaid,1
GB,4,prtvtgb,6,Green Party,1794,GP,1
GB,4,prtvtgb,7,Other,NA,NA,1
GB,4,prtvtgb,8,Ulster Unionist Party (nir),1763,UUP,1
GB,4,prtvtgb,9,Democratic Unionist Party (nir),667,DUP,1
GB,4,prtvtgb,10,Sinn Fein (nir),1257,SF,1
GB,4,prtvtgb,11,Social Democratic and Labour Party (nir),266,SDLP,1
GB,4,prtvtgb,12,Alliance Party (nir),3257,APNI,1
GB,4,prtvtgb,20,Not applicable,NA,NA,1
GB,4,prtvtgb,21,Refusal,NA,NA,1
GB,4,prtvtgb,22,Don't know,NA,NA,1
GB,5,prtvtgb,1,Conservative,1567,Con,1
GB,5,prtvtgb,2,Labour,1516,Lab,1
GB,5,prtvtgb,3,Liberal Democrat,1388,LD,1
GB,5,prtvtgb,4,Scottish National Party,986,SNP,1
GB,5,prtvtgb,5,Plaid Cymru,1002,Plaid,1
GB,5,prtvtgb,6,Green Party,1794,GP,1
GB,5,prtvtgb,7,Other,NA,NA,1
GB,5,prtvtgb,8,Ulster Unionist Party (nir),1763,UUP,1
GB,5,prtvtgb,9,Democratic Unionist Party (nir),667,DUP,1
GB,5,prtvtgb,10,Sinn Fein (nir),1257,SF,1
GB,5,prtvtgb,11,Social Democratic and Labour Party (nir),266,SDLP,1
GB,5,prtvtgb,12,Alliance Party (nir),3257,APNI,1
GB,5,prtvtgb,20,Not applicable,NA,NA,1
GB,5,prtvtgb,21,Refusal,NA,NA,1
GB,5,prtvtgb,22,Don't know,NA,NA,1
GB,6,prtvtgb,1,Conservative,1567,Con,1
GB,6,prtvtgb,2,Labour,1516,Lab,1
GB,6,prtvtgb,3,Liberal Democrat,1388,LD,1
GB,6,prtvtgb,4,Scottish National Party,986,SNP,1
GB,6,prtvtgb,5,Plaid Cymru,1002,Plaid,1
GB,6,prtvtgb,6,Green Party,1794,GP,1
GB,6,prtvtgb,7,Other,NA,NA,1
GB,6,prtvtgb,8,Ulster Unionist Party (nir),1763,UUP,1
GB,6,prtvtgb,9,Democratic Unionist Party (nir),667,DUP,1
GB,6,prtvtgb,10,Sinn Fein (nir),1257,SF,1
GB,6,prtvtgb,11,Social Democratic and Labour Party (nir),266,SDLP,1
GB,6,prtvtgb,12,Alliance Party (nir),3257,APNI,1
GB,6,prtvtgb,19,Other (nir),NA,NA,1
GB,6,prtvtgb,20,Not applicable,NA,NA,1
GB,6,prtvtgb,21,Refusal,NA,NA,1
GB,6,prtvtgb,22,Don't know,NA,NA,1
GB,3,prtvtagb,1,Conservative,1567,Con,1
GB,3,prtvtagb,2,Labour,1516,Lab,1
GB,3,prtvtagb,3,Liberal Democrat,1388,LD,1
GB,3,prtvtagb,4,Scottish National Party,986,SNP,1
GB,3,prtvtagb,5,Plaid Cymru,1002,Plaid,1
GB,3,prtvtagb,6,Green Party,1794,GP,1
GB,3,prtvtagb,7,British National Party,855,BNP,1
GB,3,prtvtagb,8,Uk Independence Party,601,UKIP,1
GB,3,prtvtagb,9,Independent,NA,NA,1
GB,3,prtvtagb,10,Ulster Unionist Party,1366,UUP,1
GB,3,prtvtagb,11,Democratic Unionist Party,335,DUP,1
GB,3,prtvtagb,12,Sinn Fein,963,SF,1
GB,3,prtvtagb,13,Social Democratic and Labour Party,762,SDLP,1
GB,3,prtvtagb,14,Alliance Party,1477,All,1
GB,3,prtvtagb,21,Other,NA,NA,1
GB,3,prtvtagb,22,Not applicable,NA,NA,1
GB,3,prtvtagb,23,Refusal,NA,NA,1
GB,3,prtvtagb,24,Don't know,NA,NA,1
GB,7,prtvtbgb,1,Conservative,1567,Con,1
GB,7,prtvtbgb,2,Labour,1516,Lab,1
GB,7,prtvtbgb,3,Liberal Democrat,1388,LD,1
GB,7,prtvtbgb,4,Scottish National Party,986,SNP,1
GB,7,prtvtbgb,5,Plaid Cymru,1002,Plaid,1
GB,7,prtvtbgb,6,Green Party,1794,GP,1
GB,7,prtvtbgb,7,UK Independence Party,601,UKIP,1
GB,7,prtvtbgb,8,Other,NA,NA,1
GB,7,prtvtbgb,9,Ulster Unionist Party (nir),1763,UUP,1
GB,7,prtvtbgb,10,Democratic Unionist Party (nir),667,DUP,1
GB,7,prtvtbgb,11,Sinn Fein (nir),1257,SF,1
GB,7,prtvtbgb,12,Social Democratic and Labour Party (nir),266,SDLP,1
GB,7,prtvtbgb,13,Alliance Party (nir),3257,APNI,1
GB,7,prtvtbgb,16,Independent(s) (nir),NA,NA,1
GB,7,prtvtbgb,18,Other (nir),NA,NA,1
GB,7,prtvtbgb,19,Not applicable,NA,NA,1
GB,7,prtvtbgb,20,Refusal,NA,NA,1
GB,7,prtvtbgb,21,Don't know,NA,NA,1
GB,8,prtvtbgb,1,Conservative,1567,Con,0
GB,8,prtvtbgb,2,Labour,1516,Lab,0
GB,8,prtvtbgb,3,Liberal Democrat,1388,LD,0
GB,8,prtvtbgb,4,Scottish National Party,986,SNP,0
GB,8,prtvtbgb,5,Plaid Cymru,1002,Plaid,0
GB,8,prtvtbgb,6,Green Party,1794,GP,0
GB,8,prtvtbgb,7,UK Independence Party,601,UKIP,0
GB,8,prtvtbgb,8,Other,NA,NA,0
GB,8,prtvtbgb,9,Ulster Unionist Party (nir),1763,UUP,0
GB,8,prtvtbgb,10,Democratic Unionist Party (nir),667,DUP,0
GB,8,prtvtbgb,11,Sinn Fein (nir),1257,SF,0
GB,8,prtvtbgb,12,Social Democratic and Labour Party (nir),266,SDLP,0
GB,8,prtvtbgb,13,Alliance Party (nir),3257,APNI,0
GB,9,prtvtcgb,1,Conservative,1567,Con,0
GB,9,prtvtcgb,2,Labour,1516,Lab,0
GB,9,prtvtcgb,3,Liberal Democrat,1388,LD,0
GB,9,prtvtcgb,4,Scottish National Party,986,SNP,0
GB,9,prtvtcgb,5,Plaid Cymru,1002,Plaid,0
GB,9,prtvtcgb,6,Green Party,1794,GP,0
GB,9,prtvtcgb,7,UK Independence Party,601,UKIP,0
GB,9,prtvtcgb,8,Other,NA,NA,0
GB,9,prtvtcgb,9,Ulster Unionist Party (nir),1763,UUP,0
GB,9,prtvtcgb,10,Democratic Unionist Party (nir),667,DUP,0
GB,9,prtvtcgb,11,Sinn Fein (nir),1257,SF,0
GB,9,prtvtcgb,12,Social Democratic and Labour Party (nir),266,SDLP,0
GB,9,prtvtcgb,13,Alliance Party (nir),3257,APNI,0
GR,1,prtvtgr,1,PASOK (Panhellenic Socialist Movement),1468,PASOK,1
GR,1,prtvtgr,2,ND (New Democracy),794,ND,1
GR,1,prtvtgr,3,KKE (Communist party),48,KKE,1
GR,1,prtvtgr,4,SYN (Left Wing Coalition),516,SYN,1
GR,1,prtvtgr,5,DIKKI (Democratic Social Movement),1682,DIKKI,1
GR,1,prtvtgr,6,Other parties,NA,NA,1
GR,1,prtvtgr,7,Not applicable,NA,NA,1
GR,1,prtvtgr,8,Refusal,NA,NA,1
GR,1,prtvtgr,9,Don't know,NA,NA,1
GR,2,prtvtagr,1,PASOK (Panhellenic Socialist Movement),1468,PASOK,1
GR,2,prtvtagr,2,ND (New Democracy),794,ND,1
GR,2,prtvtagr,3,KKE Communist Party),48,KKE,1
GR,2,prtvtagr,4,SYN (Left Wing Coalition),516,SYN,1
GR,2,prtvtagr,5,DIKKI (Democratic Social Movement),1682,DIKKI,1
GR,2,prtvtagr,6,LAOS (Popular Orthodox Party),965,LAOS,1
GR,2,prtvtagr,7,Other,NA,NA,1
GR,2,prtvtagr,8,Not applicable,NA,NA,1
GR,2,prtvtagr,9,Refusal,NA,NA,1
GR,2,prtvtagr,10,Don't know,NA,NA,1
GR,4,prtvtbgr,1,Panhellenic Socialist Movement – PASOK,1468,PASOK,1
GR,4,prtvtbgr,2,New Democracy - ND,794,ND,1
GR,4,prtvtbgr,3,Communist Party - KKE,48,KKE,1
GR,4,prtvtbgr,4,Coalition of the Radical Left - SYRIZA,301,SYRIZA,1
GR,4,prtvtbgr,5,Popular Orthodox Rally - LAOS,965,LAOS,1
GR,4,prtvtbgr,6,Greens,378,OP,1
GR,4,prtvtbgr,7,Other,NA,NA,1
GR,4,prtvtbgr,8,Not applicable,NA,NA,1
GR,4,prtvtbgr,9,Refusal,NA,NA,1
GR,4,prtvtbgr,10,Don't know,NA,NA,1
GR,5,prtvtcgr,1,The Panhellenic Socialist Movement (PASOK),1468,PASOK,1
GR,5,prtvtcgr,2,New Democracy (ND),794,ND,1
GR,5,prtvtcgr,3,The Communist Party of Greece (KKE),48,KKE,1
GR,5,prtvtcgr,4,The Popular Orthodox Rally (LAOS),965,LAOS,1
GR,5,prtvtcgr,5,The Coalition of the Radical Left (SYRIZA),301,SYRIZA,1
GR,5,prtvtcgr,6,The Ecologist Greens (OP),378,OP,1
GR,5,prtvtcgr,7,Null,NA,NA,1
GR,5,prtvtcgr,8,No one,NA,NA,1
GR,5,prtvtcgr,9,Invalid,NA,NA,1
GR,5,prtvtcgr,10,Golden Dawn (Xrusi Augi),1660,LS/CA,1
GR,5,prtvtcgr,11,The Liberal Alliance (FS),1130,D-FS,1
GR,5,prtvtcgr,12,The Anticapitalist Left Cooperation for the Overthrow (ANTAR,95,ANT/AP,1
GR,5,prtvtcgr,13,Smokers' Groups for Art and Visual Formation (KOTES),2710,1-perc,1
GR,5,prtvtcgr,14,Independent Citizens' Movement (SPITHA),2710,1-perc,1
GR,5,prtvtcgr,15,Not applicable,NA,NA,1
GR,5,prtvtcgr,16,Refusal,NA,NA,1
GR,5,prtvtcgr,17,Don't know,NA,NA,1
HR,4,prtvthr,1,Hrvatska demokratska zajednica (HDZ),1431,HDZ,1
HR,4,prtvthr,2,Socijaldemokratska partija Hrvatske (SDP),1475,SDP,1
HR,4,prtvthr,3,Hrvatska narodna stranka - Liberalni demokrati (HNS),NA,NA,1
HR,4,prtvthr,4,Hrvatska seljacka stranka (HSS),72,HSS,1
HR,4,prtvthr,5,Hrvatsko socijalno-liberalna stranka (HSLS),214,HSLS,1
HR,4,prtvthr,6,Istarski demokratski sabor (IDS),513,IDS,1
HR,4,prtvthr,7,Hrvatski demokratski savez Slavonije i Baranje (HDSSB),2347,HDSSB,1
HR,4,prtvthr,8,Samostalna demokratska Srpska stranka (SDSS),2348,SDSS,1
HR,4,prtvthr,9,Hrvatska stranka prava (HSP),253,HSP,1
HR,4,prtvthr,10,Hrvatska stranka umirovljenika (HSU),2062,HSU,1
HR,4,prtvthr,11,Other,NA,NA,1
HR,4,prtvthr,12,Not applicable,NA,NA,1
HR,4,prtvthr,13,Refusal,NA,NA,1
HR,4,prtvthr,14,Don't know,NA,NA,1
HR,4,prtvthr,15,No answer,NA,NA,1
HR,5,prtvthr,1,Hrvatska demokratska zajednica (HDZ),1431,HDZ,1
HR,5,prtvthr,2,Socijaldemokratska partija Hrvatske (SDP),1475,SDP,1
HR,5,prtvthr,3,Hrvatska narodna stranka - Liberalni demokrati (HNS),NA,NA,1
HR,5,prtvthr,4,Hrvatska seljacka stranka (HSS),72,HSS,1
HR,5,prtvthr,5,Hrvatsko socijalno-liberalna stranka (HSLS),214,HSLS,1
HR,5,prtvthr,6,Istarski demokratski sabor (IDS),513,IDS,1
HR,5,prtvthr,7,Hrvatski demokratski savez Slavonije i Baranje (HDSSB),2347,HDSSB,1
HR,5,prtvthr,8,Samostalna demokratska Srpska stranka (SDSS),2348,SDSS,1
HR,5,prtvthr,9,Hrvatska stranka prava (HSP),253,HSP,1
HR,5,prtvthr,10,Hrvatska stranka umirovljenika (HSU),2062,HSU,1
HR,5,prtvthr,11,Other,NA,NA,1
HR,5,prtvthr,12,Not applicable,NA,NA,1
HR,5,prtvthr,13,Refusal,NA,NA,1
HR,5,prtvthr,14,Don't know,NA,NA,1
HR,5,prtvthr,15,No answer,NA,NA,1
HU,1,prtvthu,1,Center Party,1779,CP,1
HU,1,prtvthu,2,FYD-HDF Fed.of Young Democrats&Hungarian Dem.Forum,1697,MDF,1
HU,1,prtvthu,3,ISHP-Independent Small Holders,1294,FKgP,1
HU,1,prtvthu,4,HTJP-Hungarian Truth,42,Jobbik,1
HU,1,prtvthu,5,HSP-Hungarian Socialist Party,1408,MSZP,1
HU,1,prtvthu,6,WP-Workers Party,859,MM,1
HU,1,prtvthu,7,FFD-Free Democrats,910,SzDSz,1
HU,1,prtvthu,8,None of them,NA,NA,1
HU,1,prtvthu,9,Not applicable,NA,NA,1
HU,1,prtvthu,10,Refusal,NA,NA,1
HU,1,prtvthu,11,Don't know,NA,NA,1
HU,1,prtvthu,12,No answer,NA,NA,1
HU,2,prtvthu,1,Center Party,1779,CP,1
HU,2,prtvthu,2,FYD-HDF Fed.of Young Democrats&Hungarian Dem.Forum,1697,MDF,1
HU,2,prtvthu,3,ISHP-Independent Small Holders,1294,FKgP,1
HU,2,prtvthu,4,HTJP-Hungarian Truth,42,Jobbik,1
HU,2,prtvthu,5,HSP-Hungarian Socialist Party,1408,MSZP,1
HU,2,prtvthu,6,WP-Workers Party,859,MM,1
HU,2,prtvthu,7,FFD-Free Democrats,910,SzDSz,1
HU,2,prtvthu,8,None of them,NA,NA,1
HU,2,prtvthu,9,Not applicable,NA,NA,1
HU,2,prtvthu,10,Refusal,NA,NA,1
HU,2,prtvthu,11,Don't know,NA,NA,1
HU,2,prtvthu,12,No answer,NA,NA,1
HU,3,prtvtahu,1,Fidesz - KDNP,NA,NA,1
HU,3,prtvtahu,2,MDF,1697,MDF,1
HU,3,prtvtahu,3,Harmadik Út (MIÉP - Jobbik Magyarországért),42,Jobbik,1
HU,3,prtvtahu,4,MSZP,1408,MSZP,1
HU,3,prtvtahu,5,Munkáspárt,859,MM,1
HU,3,prtvtahu,6,SZDSZ,910,SzDSz,1
HU,3,prtvtahu,7,Centrumpárt,1779,CP,1
HU,3,prtvtahu,8,Other party,NA,NA,1
HU,3,prtvtahu,10,Not applicable,NA,NA,1
HU,3,prtvtahu,11,Refusal,NA,NA,1
HU,3,prtvtahu,12,Don't know,NA,NA,1
HU,4,prtvtbhu,1,Fidesz - KDNP,NA,NA,1
HU,4,prtvtbhu,2,MDF,1697,MDF,1
HU,4,prtvtbhu,3,MIÉP - Jobbik a Harmadik Út,42,Jobbik,1
HU,4,prtvtbhu,4,MSZP,1408,MSZP,1
HU,4,prtvtbhu,5,Munkáspárt,859,MM,1
HU,4,prtvtbhu,6,SZDSZ,910,SzDSz,1
HU,4,prtvtbhu,7,Centrumpárt,1779,CP,1
HU,4,prtvtbhu,8,Kereszténydemokrata Párt - Keresztény Centrum Összefogás,1412,KDNP,1
HU,4,prtvtbhu,9,Magyar Vidék és Polgári Párt,2721,1-perc,1
HU,4,prtvtbhu,13,Not applicable,NA,NA,1
HU,4,prtvtbhu,14,Refusal,NA,NA,1
HU,4,prtvtbhu,15,Don't know,NA,NA,1
HU,5,prtvtchu,1,Fidesz - KDNP,NA,NA,1
HU,5,prtvtchu,2,MDF,1697,MDF,1
HU,5,prtvtchu,4,MSZP,1408,MSZP,1
HU,5,prtvtchu,5,Munkaspart,859,MM,1
HU,5,prtvtchu,6,SZDSZ,910,SzDSz,1
HU,5,prtvtchu,7,Centrum Part,1779,CP,1
HU,5,prtvtchu,9,Magyar Videk es Polgari Part,2721,1-perc,1
HU,5,prtvtchu,11,Jobbik Magyarorszagert Mozgalom,42,Jobbik,1
HU,5,prtvtchu,12,Magyarorszagi Szocialdemokrata Part,1726,MSzDP,1
HU,5,prtvtchu,13,Lehet Mas a Politika (LMP),1650,LMP,1
HU,5,prtvtchu,14,Not applicable,NA,NA,1
HU,5,prtvtchu,15,Refusal,NA,NA,1
HU,5,prtvtchu,16,Other party,NA,NA,1
HU,5,prtvtchu,18,Don't know,NA,NA,1
HU,6,prtvtdhu,1,Centrum Párt (Centrum Összefogás Magyarországért),1779,CP,1
HU,6,prtvtdhu,2,CM (Civil Mozgalom),2721,1-perc,1
HU,6,prtvtdhu,3,Fidesz - KDNP (Fidesz – Magyar Polgári Szövetség Keresztényd,NA,NA,1
HU,6,prtvtdhu,4,Jobbik (Jobbik Magyarországért Mozgalom),42,Jobbik,1
HU,6,prtvtdhu,5,LMP (Lehet Más A Politika),1650,LMP,1
HU,6,prtvtdhu,6,MDF (Magyar Demokrata Fórum),1697,MDF,1
HU,6,prtvtdhu,7,MIÉP (Magyar Igazság És Élet Pártja),1597,MIEP,1
HU,6,prtvtdhu,8,MSZP (Magyar Szocialista Párt),1408,MSZP,1
HU,6,prtvtdhu,9,MSZDP (Magyar Szociáldemokrata Párt),1726,MSzDP,1
HU,6,prtvtdhu,10,Munkáspárt (Magyar Kommunista Munkáspárt),859,MM,1
HU,6,prtvtdhu,13,SZDSZ (Szabad Demokraták Szövetsége - A Magyar Liberális Pár,910,SzDSz,1
HU,6,prtvtdhu,14,Other,NA,NA,1
HU,6,prtvtdhu,15,Not applicable,NA,NA,1
HU,6,prtvtdhu,16,Refusal,NA,NA,1
HU,6,prtvtdhu,17,Don't know,NA,NA,1
HU,7,prtvtehu,1,Fidesz - KDNP (Fidesz – Magyar Polgári Szövetség Keresztényd,NA,NA,1
HU,7,prtvtehu,2,Jobbik (Jobbik Magyarországért Mozgalom),42,Jobbik,1
HU,7,prtvtehu,3,LMP (Lehet Más A Politika),1650,LMP,1
HU,7,prtvtehu,4,MSZP-Együtt-DK-PM-MLP (Kormányváltók),1408,MSZP,1
HU,7,prtvtehu,5,Munkáspárt (Magyar Kommunista Munkáspárt),859,MM,1
HU,7,prtvtehu,6,Other,NA,NA,1
HU,7,prtvtehu,7,Not applicable,NA,NA,1
HU,7,prtvtehu,8,Refusal,NA,NA,1
HU,7,prtvtehu,9,Don't know,NA,NA,1
HU,8,prtvtehu,1,Fidesz - KDNP (Fidesz – Magyar Polgári Szövetség Keresztényd,NA,NA,0
HU,8,prtvtehu,2,Jobbik (Jobbik Magyarországért Mozgalom),42,Jobbik,0
HU,8,prtvtehu,3,LMP (Lehet Más A Politika),1650,LMP,0
HU,8,prtvtehu,4,MSZP-Együtt-DK-PM-MLP (Kormányváltók),1408,MSZP,0
HU,8,prtvtehu,5,Munkáspárt (Magyar Kommunista Munkáspárt),859,MM,0
HU,8,prtvtehu,6,Other,NA,NA,0
HU,8,prtvtehu,7,Not applicable,NA,NA,0
HU,8,prtvtehu,8,Refusal,NA,NA,0
HU,8,prtvtehu,9,Don't know,NA,NA,0
HU,9,prtvtfhu,1,DK (Demokratikus Koalíció),469,DK,0
HU,9,prtvtfhu,2,Együtt2014 Mozgalom,2458,Egyutt,0
HU,9,prtvtfhu,3,Fidesz (Fidesz Magyar Polgári Párt),1691,Fidesz,0
HU,9,prtvtfhu,4,Jobbik (Jobbik Magyarországért Mozgalom),42,Jobbik,0
HU,9,prtvtfhu,5,KDNP (Kereszténydemokrata Néppárt),1412,KDNP,0
HU,9,prtvtfhu,6,LMP (Lehet Más A Politika),1650,LMP,0
HU,9,prtvtfhu,7,MSZP (Magyar Szocialista Párt),1408,MSZP,0
HU,9,prtvtfhu,8,Munkáspárt (Magyar Kommunista Munkáspárt),859,MM,0
HU,9,prtvtfhu,9,Momentum Mozgalom,8249,MM,0
HU,9,prtvtfhu,10,Párbeszéd (Párbeszéd Magyarországért Párt),3115,PM,0
HU,9,prtvtfhu,11,MKKP (Magyar Kétfarkú Kutya Párt),6129,MKKP,0
IE,1,prtvtie,1,Fianna Fail,1055,FF,1
IE,1,prtvtie,2,Fine Gael,1288,FG,1
IE,1,prtvtie,3,Labour,562,Lab,1
IE,1,prtvtie,4,Progressive Democrats,924,PD,1
IE,1,prtvtie,5,Green Party,1775,Greens,1
IE,1,prtvtie,6,Sinn Fein,4,SF,1
IE,1,prtvtie,7,Independent,NA,NA,1
IE,1,prtvtie,8,Other,NA,NA,1
IE,1,prtvtie,9,Not applicable,NA,NA,1
IE,1,prtvtie,10,Refusal,NA,NA,1
IE,1,prtvtie,11,Don't know,NA,NA,1
IE,1,prtvtie,12,No answer,NA,NA,1
IE,2,prtvtie,1,Fianna Fail,1055,FF,1
IE,2,prtvtie,2,Fine Gael,1288,FG,1
IE,2,prtvtie,3,Labour,562,Lab,1
IE,2,prtvtie,4,Progressive Democrats,924,PD,1
IE,2,prtvtie,5,Green Party,1775,Greens,1
IE,2,prtvtie,6,Sinn Fein,4,SF,1
IE,2,prtvtie,7,Independent,NA,NA,1
IE,2,prtvtie,8,Other,NA,NA,1
IE,2,prtvtie,9,Not applicable,NA,NA,1
IE,2,prtvtie,10,Refusal,NA,NA,1
IE,2,prtvtie,11,Don't know,NA,NA,1
IE,2,prtvtie,12,No answer,NA,NA,1
IE,3,prtvtie,1,Fianna Fail,1055,FF,1
IE,3,prtvtie,2,Fine Gael,1288,FG,1
IE,3,prtvtie,3,Labour,562,Lab,1
IE,3,prtvtie,4,Progressive Democrats,924,PD,1
IE,3,prtvtie,5,Green Party,1775,Greens,1
IE,3,prtvtie,6,Sinn Fein,4,SF,1
IE,3,prtvtie,7,Independent,NA,NA,1
IE,3,prtvtie,8,Other,NA,NA,1
IE,3,prtvtie,9,Not applicable,NA,NA,1
IE,3,prtvtie,10,Refusal,NA,NA,1
IE,3,prtvtie,11,Don't know,NA,NA,1
IE,3,prtvtie,12,No answer,NA,NA,1
IE,4,prtvtie,1,Fianna Fail,1055,FF,1
IE,4,prtvtie,2,Fine Gael,1288,FG,1
IE,4,prtvtie,3,Labour,562,Lab,1
IE,4,prtvtie,4,Progressive Democrats,924,PD,1
IE,4,prtvtie,5,Green Party,1775,Greens,1
IE,4,prtvtie,6,Sinn Fein,4,SF,1
IE,4,prtvtie,7,Independent,NA,NA,1
IE,4,prtvtie,8,Other,NA,NA,1
IE,4,prtvtie,9,Not applicable,NA,NA,1
IE,4,prtvtie,10,Refusal,NA,NA,1
IE,4,prtvtie,11,Don't know,NA,NA,1
IE,5,prtvtaie,1,Fianna Fáil,1055,FF,1
IE,5,prtvtaie,2,Fine Gael,1288,FG,1
IE,5,prtvtaie,3,Green Party,1775,Greens,1
IE,5,prtvtaie,4,Independent,NA,NA,1
IE,5,prtvtaie,5,Labour,562,Lab,1
IE,5,prtvtaie,6,People Before Profit,242,PBPA,1
IE,5,prtvtaie,7,Sinn Féin,4,SF,1
IE,5,prtvtaie,8,Socialist Party,2737,1-perc,1
IE,5,prtvtaie,9,United Left Alliance,1978,ULA,1
IE,5,prtvtaie,10,Other,NA,NA,1
IE,5,prtvtaie,11,Not applicable,NA,NA,1
IE,5,prtvtaie,12,Refusal,NA,NA,1
IE,5,prtvtaie,13,Don't know,NA,NA,1
IE,6,prtvtaie,1,Fianna Fáil,1055,FF,1
IE,6,prtvtaie,2,Fine Gael,1288,FG,1
IE,6,prtvtaie,3,Green Party,1775,Greens,1
IE,6,prtvtaie,4,Independent,NA,NA,1
IE,6,prtvtaie,5,Labour,562,Lab,1
IE,6,prtvtaie,6,People Before Profit,242,PBPA,1
IE,6,prtvtaie,7,Sinn Féin,4,SF,1
IE,6,prtvtaie,8,Socialist Party,2737,1-perc,1
IE,6,prtvtaie,10,Other,NA,NA,1
IE,6,prtvtaie,11,Not applicable,NA,NA,1
IE,6,prtvtaie,12,Refusal,NA,NA,1
IE,6,prtvtaie,13,Don't know,NA,NA,1
IE,7,prtvtaie,1,Fianna Fáil,1055,FF,1
IE,7,prtvtaie,2,Fine Gael,1288,FG,1
IE,7,prtvtaie,3,Green Party,1775,Greens,1
IE,7,prtvtaie,4,Independent,NA,NA,1
IE,7,prtvtaie,5,Labour,562,Lab,1
IE,7,prtvtaie,6,People Before Profit,242,PBPA,1
IE,7,prtvtaie,7,Sinn Féin,4,SF,1
IE,7,prtvtaie,8,Socialist Party,2737,1-perc,1
IE,7,prtvtaie,9,United Left Alliance,1978,ULA,1
IE,7,prtvtaie,10,Other,NA,NA,1
IE,7,prtvtaie,11,Not applicable,NA,NA,1
IE,7,prtvtaie,12,Refusal,NA,NA,1
IE,7,prtvtaie,13,Don't know,NA,NA,1
IE,8,prtvtbie,1,Anti-Austerity Alliance - People Before Profit,8242,AAA S,0
IE,8,prtvtbie,2,Fianna Fáil,1055,FF,0
IE,8,prtvtbie,3,Fine Gael,1288,FG,0
IE,8,prtvtbie,4,Green Party,1775,Greens,0
IE,8,prtvtbie,5,Independents,NA,NA,0
IE,8,prtvtbie,6,Labour,562,Lab,0
IE,8,prtvtbie,7,Sinn Féin,4,SF,0
IE,8,prtvtbie,8,Social Democrats,4870,DS,0
IE,8,prtvtbie,9,Socialist Party - United Left Alliance,1448,SP,0
IE,9,prtvtcie,1,Anti-Austerity Alliance - People Before Profit,8242,AAA S,0
IE,9,prtvtcie,2,Fianna Fáil,1055,FF,0
IE,9,prtvtcie,3,Fine Gael,1288,FG,0
IE,9,prtvtcie,4,Green Party,1775,Greens,0
IE,9,prtvtcie,5,Independent,NA,NA,0
IE,9,prtvtcie,6,Labour,562,Lab,0
IE,9,prtvtcie,7,Sinn Féin,4,SF,0
IE,9,prtvtcie,8,Social Democrats,4870,DS,0
IE,9,prtvtcie,9,Socialist Party - United Left Alliance,1448,SP,0
IL,1,prtvtil,1,Israel ahat,1314,YA,1
IL,1,prtvtil,2,Likud,1036,L,1
IL,1,prtvtil,3,Shase,455,SHAS,1
IL,1,prtvtil,4,Meretz,3131,Meretz,1
IL,1,prtvtil,5,Mafdal,1447,Mafdal,1
IL,1,prtvtil,6,"Yahadut-hatora, Agudat-Isarel, Degel-hatora",1075,YH,1
IL,1,prtvtil,7,Am ehad,640,AE,1
IL,1,prtvtil,8,Shinuy,557,Shinui,1
IL,1,prtvtil,9,Haehud haleumi,953,HH,1
IL,1,prtvtil,10,The center party,1061,MiHa/CP,1
IL,1,prtvtil,11,Israel baliya,1053,YB,1
IL,1,prtvtil,12,Israel byteno,235,YB,1
IL,1,prtvtil,13,Hadereh hashlishit,729,HH,1
IL,1,prtvtil,14,Pnina Rozenblum,3190,Tnufa,1
IL,1,prtvtil,15,Tzomet,745,Tzomet,1
IL,1,prtvtil,16,Gimlaim,1648,Dor/Gil,1
IL,1,prtvtil,17,Hadash,421,Hadash,1
IL,1,prtvtil,18,Balad,1663,Balad,1
IL,1,prtvtil,19,Hatnua Harabit Hameauhedet,1337,Raam,1
IL,1,prtvtil,20,Haravi Hahadash,2739,unknown,1
IL,1,prtvtil,21,Other party,NA,NA,1
IL,1,prtvtil,22,White Ballot,3037,tech,1
IL,1,prtvtil,23,Not applicable,NA,NA,1
IL,1,prtvtil,24,Refusal,NA,NA,1
IL,1,prtvtil,25,Don't know,NA,NA,1
IL,1,prtvtil,26,No answer,NA,NA,1
